Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
23,Male,20085,USA,Unemployed,19,2,Mobile,World of Warcraft,Other,"Toxicity,Pay-to-win",3,4,PvE,1,0,Free-to-play,97,No,"Exclusive content,Other,Supporting devs","Complexity,Other,Toxicity",4,4,No,No
23,Male,142227,Canada,Student,10,5,PC,World of Warcraft,MOBA,"Too grindy,Technical issues",3,4,Social systems,3,21,Free-to-play,0,No,"Other,Social reasons,Exclusive content","Lack of friends,Complexity",3,4,Yes,Yes
30,Male,40266,USA,Employed,16,2,PC,Black Desert,MMORPG,"Toxicity,Lack of innovation",5,4,Trading,2,3,Free-to-play,0,Yes,"Exclusive content,Other","Technical barriers,Toxicity,Other",4,2,No,Maybe
23,Male,50380,Brazil,Employed,11,7,Mobile,Final Fantasy XIV,Casual,Other,2,4,Social systems,2,9,Freemium,130,No,"Exclusive content,Social reasons","Complexity,Toxicity,Technical barriers",4,4,Yes,Maybe
20,Female,34552,Canada,Employed,12,0,PC,,MMORPG,Other,3,4,"Trading,Crafting,Social systems",2,21,Free-to-play,265,No,"Cosmetics,Other","Time commitment,Lack of friends",2,5,Yes,Yes
24,Male,49476,USA,Unemployed,8,9,PC,World of Warcraft,MMORPG,"Lack of innovation,Other",4,3,Customization,2,0,Free-to-play,124,Yes,"Social reasons,Progression boost,Supporting devs","Lack of friends,Toxicity,Time commitment",4,4,No,Maybe
25,Male,22505,Germany,Employed,6,10,Console,Black Desert,MMORPG,"Technical issues,Pay-to-win",3,4,"PvP,Endgame content",2,14,Free-to-play,40,Yes,"Exclusive content,Cosmetics","Other,Lack of friends",5,4,No,Yes
22,Male,37671,India,Student,7,0,PC,Other,MMORPG,"Lack of innovation,Repetitive quests",3,4,"Customization,Social systems",4,13,Freemium,60,No,Cosmetics,"Toxicity,Time commitment,Other",4,4,No,Maybe
30,Female,16532,USA,Employed,1,7,Console,Final Fantasy XIV,MMORPG,"Technical issues,Poor community,Too grindy",2,3,"Social systems,Customization,PvP",3,24,Free-to-play,151,Maybe,Cosmetics,Complexity,4,4,No,Yes
28,Female,31925,UK,Student,20,1,PC,Guild Wars 2,MMORPG,"Other,Lack of innovation",4,2,Endgame content,4,13,Free-to-play,317,No,"Supporting devs,Cosmetics",Technical barriers,2,3,Yes,Yes
31,Male,47460,UK,Employed,13,2,Console,World of Warcraft,MMORPG,Toxicity,3,5,Exploration,3,15,Free-to-play,85,No,"Social reasons,Other,Exclusive content","Toxicity,Other,Time commitment",2,4,No,No
29,Female,127111,USA,Employed,3,9,Mobile,Other,Strategy,Toxicity,2,4,"Social systems,PvP,Trading",3,0,Free-to-play,73,Yes,Supporting devs,"Time commitment,Lack of friends,Complexity",3,3,No,No
28,Male,70287,Canada,Student,10,6,Mobile,Elder Scrolls Online,FPS,"Poor community,Repetitive quests,Lack of innovation",4,4,"Trading,Endgame content",1,20,Free-to-play,138,Yes,"Cosmetics,Supporting devs","Complexity,Lack of friends",4,3,No,Yes
22,Male,36751,India,Unemployed,1,0,Multiple,Guild Wars 2,Other,"Too grindy,Other",3,4,"Story,Customization",2,3,Freemium,0,Yes,"Supporting devs,Social reasons",Time commitment,3,3,Yes,Maybe
41,Male,68003,UK,Employed,20,10,Mobile,Guild Wars 2,Strategy,"Poor community,Toxicity,Lack of innovation",3,2,"PvE,Social systems,Story",1,22,Free-to-play,28,Maybe,"Other,Social reasons","Toxicity,Complexity,Time commitment",2,3,Yes,No
24,Female,45899,Australia,Student,14,2,Mobile,Elder Scrolls Online,Casual,"Pay-to-win,Poor community,Too grindy",4,3,Social systems,2,17,Free-to-play,16,No,Social reasons,"Toxicity,Time commitment,Lack of friends",3,4,No,Yes
19,Male,33110,Germany,Unemployed,16,14,PC,Elder Scrolls Online,MMORPG,"Poor community,Technical issues,Repetitive quests",4,4,"Crafting,Exploration,Customization",4,3,Free-to-play,115,Yes,Social reasons,Technical barriers,3,4,No,No
26,Male,48525,India,Employed,9,6,PC,World of Warcraft,MMORPG,"Pay-to-win,Lack of innovation,Technical issues",2,3,"PvE,Crafting",5,14,Free-to-play,97,No,"Progression boost,Exclusive content,Other","Time commitment,Lack of friends,Other",5,2,No,Maybe
18,Prefer not to say,94500,India,Unemployed,12,5,PC,Other,MOBA,Technical issues,2,4,"Endgame content,Social systems",3,3,Free-to-play,763,Yes,"Other,Progression boost,Cosmetics",Other,3,4,No,Yes
18,Female,75054,Other,Student,19,4,PC,World of Warcraft,MMORPG,"Other,Repetitive quests",3,3,"PvP,Trading,Exploration",3,8,Buy-to-play,750,Yes,"Cosmetics,Progression boost","Toxicity,Time commitment,Other",5,4,Yes,No
32,Male,48289,USA,Employed,3,5,PC,Black Desert,MOBA,Toxicity,4,2,"Exploration,Crafting,PvP",3,30,Subscription,238,No,"Cosmetics,Other,Social reasons","Complexity,Other",5,4,No,Yes
32,Male,28031,Germany,Self-employed,18,8,PC,Final Fantasy XIV,MMORPG,"Technical issues,Other,Repetitive quests",4,5,"Crafting,Endgame content,Story",3,10,Free-to-play,112,No,Social reasons,"Technical barriers,Complexity,Time commitment",2,4,Yes,Yes
16,Non-binary,67743,India,Employed,12,3,PC,Elder Scrolls Online,FPS,"Repetitive quests,Pay-to-win,Poor community",3,3,"Social systems,Customization,Exploration",3,16,Subscription,8,Yes,"Exclusive content,Cosmetics",Complexity,3,4,Yes,Yes
20,Male,41355,UK,Employed,12,7,PC,Guild Wars 2,Other,"Pay-to-win,Other,Toxicity",4,2,"PvP,Endgame content",1,29,Free-to-play,334,Maybe,"Social reasons,Other,Progression boost","Other,Time commitment,Toxicity",5,5,No,No
24,Female,16464,Brazil,Employed,1,3,PC,Guild Wars 2,FPS,"Other,Poor community,Pay-to-win",3,5,"Endgame content,Social systems,PvE",3,52,Free-to-play,0,Maybe,"Cosmetics,Progression boost","Other,Complexity,Toxicity",3,4,No,Yes
30,Non-binary,48822,USA,Student,3,8,PC,,Other,"Pay-to-win,Technical issues",4,2,"Endgame content,Customization",2,17,Freemium,69,Maybe,"Exclusive content,Cosmetics,Social reasons","Complexity,Time commitment,Technical barriers",5,4,No,Yes
22,Female,199650,Germany,Unemployed,12,3,PC,,MMORPG,"Technical issues,Toxicity,Too grindy",3,4,"Trading,Exploration",4,16,Free-to-play,296,Yes,Other,Lack of friends,3,5,No,Yes
19,Male,120945,Germany,Student,1,4,Console,Lost Ark,MMORPG,"Pay-to-win,Toxicity",3,4,"Crafting,PvP,PvE",4,2,Buy-to-play,48,No,"Exclusive content,Supporting devs,Progression boost","Lack of friends,Complexity,Technical barriers",3,2,No,Yes
19,Female,27298,Australia,Student,23,6,PC,World of Warcraft,Strategy,"Toxicity,Too grindy",4,2,"Endgame content,Customization",4,22,Buy-to-play,0,Yes,Other,"Lack of friends,Toxicity",3,4,Yes,Maybe
30,Male,28588,USA,Unemployed,9,3,Mobile,Lost Ark,MMORPG,"Repetitive quests,Lack of innovation,Pay-to-win",4,5,"Story,PvE,Crafting",3,20,Free-to-play,0,No,Supporting devs,"Technical barriers,Time commitment",3,4,Yes,No
32,Male,61433,USA,Unemployed,1,4,PC,Other,MOBA,Pay-to-win,4,4,"PvP,Social systems",1,15,Free-to-play,7,No,Other,"Toxicity,Other",5,5,Yes,Yes
30,Male,79261,India,Self-employed,12,9,PC,World of Warcraft,MOBA,"Toxicity,Repetitive quests,Pay-to-win",5,4,"PvP,Trading,Exploration",2,0,Buy-to-play,89,No,"Other,Exclusive content","Lack of friends,Technical barriers,Time commitment",4,4,Yes,Yes
29,Female,30618,Other,Employed,1,4,Mobile,Guild Wars 2,Casual,"Repetitive quests,Poor community,Lack of innovation",3,3,"Crafting,Trading",3,27,Free-to-play,116,Yes,Supporting devs,"Time commitment,Lack of friends,Technical barriers",3,3,Yes,No
26,Female,26525,Other,Employed,12,7,Console,Final Fantasy XIV,FPS,"Pay-to-win,Technical issues,Lack of innovation",4,4,"Exploration,Trading,PvP",3,0,Subscription,182,Maybe,"Exclusive content,Other","Technical barriers,Toxicity",3,2,No,No
18,Male,49849,UK,Employed,10,0,Console,World of Warcraft,MMORPG,"Poor community,Pay-to-win",4,2,Story,4,13,Freemium,215,No,"Cosmetics,Other","Lack of friends,Time commitment",5,2,No,No
25,Female,34955,India,Student,15,6,PC,Other,MOBA,"Lack of innovation,Other,Pay-to-win",3,3,"Exploration,Customization,Social systems",1,19,Free-to-play,159,Maybe,Progression boost,"Other,Technical barriers",4,3,Yes,Yes
21,Male,117040,USA,Employed,14,1,PC,,MMORPG,"Toxicity,Too grindy",5,2,"PvP,Customization",4,24,Free-to-play,177,Maybe,"Exclusive content,Progression boost","Technical barriers,Time commitment,Lack of friends",4,3,Yes,Yes
16,Male,58984,Australia,Employed,24,4,Multiple,World of Warcraft,Strategy,Too grindy,2,1,Story,2,11,Subscription,307,No,"Cosmetics,Supporting devs","Other,Technical barriers",4,4,Yes,Maybe
23,Female,29983,Other,Student,23,6,Console,World of Warcraft,MMORPG,"Lack of innovation,Toxicity",1,3,"Exploration,Story",3,7,Free-to-play,173,Maybe,Cosmetics,"Other,Technical barriers",3,3,No,Yes
35,Male,28332,Germany,Student,26,3,Console,Other,MMORPG,"Repetitive quests,Poor community",4,3,"Story,Customization",4,15,Free-to-play,156,No,"Progression boost,Exclusive content","Technical barriers,Lack of friends",3,2,Yes,No
43,Male,31508,Canada,Student,17,0,PC,Other,MMORPG,Technical issues,3,3,"Crafting,Customization",4,0,Free-to-play,121,Yes,Cosmetics,"Toxicity,Time commitment,Technical barriers",2,4,Yes,Yes
18,Male,26167,India,Employed,9,1,Console,Final Fantasy XIV,MMORPG,Lack of innovation,3,2,"Social systems,PvP,Crafting",2,20,Free-to-play,0,Yes,"Cosmetics,Social reasons","Toxicity,Time commitment,Lack of friends",3,4,No,Maybe
21,Male,26566,Canada,Employed,13,10,Console,World of Warcraft,MMORPG,"Pay-to-win,Technical issues",2,3,"PvE,Customization,Trading",2,8,Freemium,104,No,Social reasons,"Lack of friends,Time commitment",3,3,No,Yes
16,Male,41711,UK,Employed,20,1,Console,World of Warcraft,MMORPG,"Too grindy,Toxicity",3,4,Trading,5,0,Subscription,78,No,Supporting devs,"Complexity,Time commitment",4,3,No,Yes
16,Male,51562,UK,Employed,24,6,Mobile,Elder Scrolls Online,MOBA,"Other,Pay-to-win,Lack of innovation",2,3,Trading,4,19,Freemium,183,Yes,"Progression boost,Cosmetics,Other",Lack of friends,4,3,No,Maybe
24,Male,38601,India,Student,16,12,Console,Guild Wars 2,MOBA,"Poor community,Pay-to-win,Lack of innovation",5,2,"Story,Crafting,PvP",3,17,Subscription,528,Yes,Exclusive content,"Technical barriers,Complexity",3,5,Yes,Maybe
17,Male,23351,USA,Student,13,14,Console,Elder Scrolls Online,Casual,Other,3,3,"Story,PvE",4,11,Free-to-play,56,Maybe,Social reasons,"Lack of friends,Technical barriers",4,4,No,No
33,Male,76552,USA,Student,14,7,Mobile,Guild Wars 2,MMORPG,Poor community,4,4,"Crafting,Endgame content",4,11,Free-to-play,255,Maybe,"Other,Supporting devs","Time commitment,Lack of friends,Technical barriers",5,2,No,Maybe
26,Male,28442,USA,Employed,9,7,PC,World of Warcraft,MMORPG,"Poor community,Technical issues",4,3,"Exploration,Crafting,Story",2,4,Subscription,216,No,"Cosmetics,Exclusive content,Progression boost","Toxicity,Time commitment",1,5,No,Maybe
29,Male,77504,Germany,Employed,10,0,PC,World of Warcraft,Casual,"Poor community,Too grindy",4,5,Trading,3,6,Free-to-play,111,Maybe,"Social reasons,Cosmetics,Other","Time commitment,Toxicity,Lack of friends",3,3,Yes,No
32,Female,22053,India,Student,4,1,Mobile,,MOBA,"Technical issues,Toxicity,Other",2,4,Exploration,4,10,Subscription,0,No,"Cosmetics,Other,Exclusive content","Technical barriers,Complexity",4,5,Yes,Yes
21,Female,31594,USA,Self-employed,16,12,PC,Other,MMORPG,Poor community,3,2,"Endgame content,PvE,Story",4,18,Free-to-play,100,No,"Progression boost,Cosmetics",Time commitment,3,4,No,Yes
29,Male,27331,Other,Unemployed,12,0,PC,Black Desert,Other,"Poor community,Toxicity",4,3,"Crafting,Story,Trading",2,11,Buy-to-play,105,Yes,"Supporting devs,Other,Progression boost",Complexity,4,4,No,No
24,Female,58796,India,Other,15,4,PC,World of Warcraft,MMORPG,Repetitive quests,3,3,"Exploration,Story,Trading",4,9,Buy-to-play,49,No,"Social reasons,Exclusive content","Toxicity,Technical barriers,Lack of friends",5,4,No,No
20,Female,53394,USA,Employed,12,7,PC,,MMORPG,"Pay-to-win,Too grindy",4,5,"PvP,Crafting,Trading",4,11,Free-to-play,749,Yes,"Other,Social reasons","Technical barriers,Lack of friends,Toxicity",4,4,Yes,No
28,Male,38299,UK,Self-employed,12,3,PC,Elder Scrolls Online,MMORPG,"Technical issues,Too grindy",3,3,PvP,2,4,Free-to-play,77,No,"Progression boost,Cosmetics,Exclusive content","Time commitment,Lack of friends",4,3,Yes,Yes
16,Male,88193,UK,Student,20,7,Console,,Other,Poor community,5,3,Trading,4,4,Freemium,131,Yes,Cosmetics,"Time commitment,Other",2,4,No,Maybe
28,Male,37147,India,Self-employed,17,6,Multiple,Other,MMORPG,Lack of innovation,3,3,"PvP,Trading,Endgame content",4,6,Buy-to-play,219,Yes,"Other,Supporting devs",Technical barriers,5,2,No,No
33,Female,112444,Germany,Unemployed,14,8,Console,,MMORPG,"Lack of innovation,Pay-to-win",5,3,"Exploration,PvE,Social systems",4,1,Subscription,118,Yes,Social reasons,Toxicity,4,4,No,Yes
33,Female,27244,Germany,Other,7,13,Console,Guild Wars 2,FPS,"Too grindy,Poor community,Technical issues",3,4,"Endgame content,PvP,PvE",2,5,Free-to-play,311,No,"Progression boost,Exclusive content",Time commitment,3,2,Yes,No
22,Non-binary,14752,India,Employed,6,2,Console,Black Desert,MMORPG,Pay-to-win,4,3,"Social systems,Endgame content,Trading",4,23,Free-to-play,201,Yes,Other,"Time commitment,Technical barriers",3,4,No,Maybe
16,Prefer not to say,37538,Brazil,Student,5,8,Mobile,Elder Scrolls Online,Casual,"Toxicity,Lack of innovation",5,4,"Exploration,PvE,Endgame content",1,9,Free-to-play,115,Yes,"Exclusive content,Cosmetics","Technical barriers,Lack of friends,Toxicity",4,3,Yes,Yes
27,Male,21563,USA,Unemployed,4,8,Console,Other,MMORPG,"Repetitive quests,Lack of innovation,Toxicity",2,4,"PvE,Story,PvP",2,26,Free-to-play,0,No,"Supporting devs,Other",Toxicity,3,4,No,Maybe
22,Female,43118,India,Employed,16,9,Mobile,Other,Other,Poor community,4,3,"Crafting,Trading",2,30,Free-to-play,223,Maybe,Progression boost,Complexity,3,4,No,Maybe
23,Male,37508,Canada,Other,2,4,PC,,MMORPG,"Technical issues,Toxicity,Repetitive quests",5,4,"Story,Exploration",1,21,Buy-to-play,241,Yes,Supporting devs,"Time commitment,Technical barriers,Other",3,4,No,Maybe
19,Male,31725,India,Employed,23,4,Console,Black Desert,MMORPG,"Toxicity,Pay-to-win,Repetitive quests",2,3,"Trading,Exploration,Social systems",3,21,Free-to-play,101,Maybe,Other,"Lack of friends,Time commitment",3,5,Yes,No
26,Female,27583,Other,Self-employed,21,6,Console,Lost Ark,MOBA,"Pay-to-win,Other,Technical issues",4,4,"Endgame content,Customization,Social systems",1,7,Buy-to-play,100,Yes,Other,"Time commitment,Lack of friends",3,5,Yes,Maybe
27,Non-binary,61540,USA,Employed,12,10,Console,Elder Scrolls Online,FPS,Toxicity,4,4,"Trading,Endgame content,Crafting",2,4,Free-to-play,165,No,"Supporting devs,Social reasons",Complexity,3,3,No,Yes
33,Male,21480,India,Unemployed,8,10,Mobile,Guild Wars 2,MMORPG,"Other,Too grindy,Repetitive quests",4,3,"Trading,PvE",4,13,Buy-to-play,0,Maybe,Cosmetics,"Toxicity,Time commitment",3,5,No,Maybe
21,Male,34229,UK,Employed,7,5,Console,Guild Wars 2,FPS,"Technical issues,Poor community,Too grindy",3,4,"Story,Trading",3,18,Free-to-play,0,Maybe,Other,"Time commitment,Complexity,Technical barriers",3,3,No,Maybe
29,Female,26994,India,Employed,19,10,Mobile,Final Fantasy XIV,MOBA,"Other,Toxicity,Repetitive quests",3,3,"Social systems,PvP,Customization",2,33,Free-to-play,44,No,"Cosmetics,Other,Social reasons","Toxicity,Other,Lack of friends",5,2,No,No
19,Male,28472,Other,Self-employed,5,4,Mobile,Black Desert,Strategy,Toxicity,3,3,Crafting,4,21,Free-to-play,223,No,Exclusive content,"Technical barriers,Lack of friends",4,4,Yes,No
22,Male,24919,India,Employed,14,1,Console,Guild Wars 2,MOBA,Pay-to-win,3,5,"Endgame content,Story",4,15,Subscription,243,Maybe,Progression boost,Toxicity,3,2,Yes,Maybe
30,Female,53350,UK,Self-employed,12,5,Console,Other,MMORPG,"Repetitive quests,Poor community",4,3,"Customization,Social systems",3,3,Free-to-play,111,Yes,"Supporting devs,Cosmetics,Other","Time commitment,Lack of friends,Toxicity",2,3,No,Maybe
21,Female,35231,Germany,Employed,1,6,Multiple,Final Fantasy XIV,FPS,Toxicity,5,4,"Endgame content,PvE,Story",4,22,Free-to-play,201,Yes,"Cosmetics,Social reasons","Other,Time commitment",4,4,No,Yes
31,Female,32996,Canada,Student,1,7,PC,Elder Scrolls Online,FPS,"Repetitive quests,Pay-to-win",2,3,Crafting,3,11,Freemium,0,Maybe,Supporting devs,"Other,Technical barriers,Lack of friends",4,4,No,Yes
18,Female,75829,UK,Employed,1,14,PC,Other,MMORPG,Too grindy,3,4,Story,2,11,Freemium,129,Maybe,Progression boost,Complexity,3,3,No,Maybe
19,Male,70633,USA,Unemployed,12,12,PC,Other,FPS,"Other,Poor community",3,3,"PvP,PvE,Trading",3,0,Subscription,0,No,"Social reasons,Exclusive content","Toxicity,Time commitment",5,2,No,Yes
16,Female,102156,Germany,Unemployed,1,6,PC,Black Desert,MMORPG,"Too grindy,Other",4,1,"Customization,Trading,Social systems",3,15,Free-to-play,146,No,"Other,Social reasons","Other,Toxicity,Technical barriers",4,3,No,Yes
30,Male,28433,UK,Unemployed,1,0,PC,World of Warcraft,MMORPG,"Lack of innovation,Too grindy,Pay-to-win",2,5,"Story,Endgame content,PvP",2,14,Freemium,65,No,"Cosmetics,Other","Lack of friends,Other,Complexity",3,5,Yes,Maybe
22,Male,272455,Brazil,Unemployed,12,5,Multiple,Black Desert,MMORPG,"Pay-to-win,Poor community,Lack of innovation",5,2,"Exploration,Trading",5,17,Free-to-play,37,No,"Supporting devs,Other","Technical barriers,Toxicity",5,2,Yes,Yes
22,Female,21933,India,Student,15,1,Console,Other,MMORPG,Too grindy,4,3,"Endgame content,Story,Exploration",3,15,Free-to-play,65,No,Exclusive content,"Complexity,Technical barriers",2,5,Yes,Yes
22,Male,13242,Germany,Employed,5,0,Multiple,World of Warcraft,FPS,"Pay-to-win,Technical issues,Repetitive quests",4,4,PvP,3,9,Free-to-play,63,No,Cosmetics,"Time commitment,Lack of friends",3,3,No,No
31,Male,47478,Canada,Employed,16,7,Mobile,Final Fantasy XIV,MMORPG,"Poor community,Lack of innovation",4,4,"Trading,PvP,Endgame content",4,46,Free-to-play,13,No,"Other,Cosmetics","Time commitment,Toxicity,Complexity",3,2,Yes,Maybe
27,Male,15885,USA,Employed,15,5,PC,Black Desert,MMORPG,"Poor community,Too grindy,Toxicity",5,3,"Customization,Trading",3,20,Buy-to-play,279,Yes,Cosmetics,Time commitment,3,4,No,Yes
28,Non-binary,48379,India,Student,9,11,Console,Final Fantasy XIV,Other,"Too grindy,Toxicity,Other",2,3,Trading,3,15,Free-to-play,275,Yes,Other,Toxicity,5,3,Yes,Yes
35,Non-binary,28084,USA,Self-employed,19,13,Mobile,Other,MOBA,"Poor community,Pay-to-win",5,4,"Crafting,Customization",2,0,Buy-to-play,140,No,Progression boost,"Technical barriers,Other",2,3,No,Yes
17,Male,31882,Canada,Unemployed,11,7,Mobile,,MOBA,Technical issues,3,5,"Endgame content,Story,PvE",2,5,Buy-to-play,129,Maybe,Cosmetics,"Complexity,Lack of friends,Technical barriers",5,4,Yes,Yes
23,Female,18699,Brazil,Employed,10,6,Mobile,World of Warcraft,MOBA,"Toxicity,Poor community",3,2,Exploration,2,23,Freemium,286,No,"Other,Cosmetics,Progression boost","Lack of friends,Toxicity",3,4,No,Yes
17,Female,80996,UK,Employed,13,9,Console,Other,MMORPG,"Lack of innovation,Other,Pay-to-win",2,4,Exploration,3,18,Freemium,218,No,"Progression boost,Cosmetics,Exclusive content","Lack of friends,Time commitment",4,3,Yes,Yes
31,Female,38945,Other,Self-employed,5,2,PC,Black Desert,MMORPG,"Technical issues,Repetitive quests,Other",2,3,"Endgame content,Customization",5,13,Free-to-play,31,Yes,"Supporting devs,Progression boost,Cosmetics","Lack of friends,Technical barriers,Complexity",4,3,No,Maybe
26,Female,36687,USA,Student,18,0,Console,Final Fantasy XIV,MMORPG,"Repetitive quests,Lack of innovation,Other",3,2,PvP,3,21,Free-to-play,34,Yes,Social reasons,"Complexity,Time commitment,Technical barriers",3,4,Yes,No
33,Female,38396,Australia,Student,17,1,PC,Black Desert,FPS,Poor community,5,5,Exploration,3,0,Free-to-play,27,No,"Social reasons,Progression boost","Other,Toxicity",4,3,No,Maybe
34,Prefer not to say,53856,UK,Employed,6,6,PC,Guild Wars 2,FPS,"Poor community,Lack of innovation",3,3,"Exploration,PvP,PvE",2,21,Free-to-play,375,No,"Exclusive content,Progression boost,Social reasons","Lack of friends,Toxicity,Other",2,2,Yes,Yes
24,Prefer not to say,18784,India,Employed,12,8,PC,Final Fantasy XIV,MMORPG,"Pay-to-win,Other",5,4,"PvP,PvE",3,0,Subscription,103,Yes,"Exclusive content,Other,Progression boost",Complexity,4,4,Yes,Yes
21,Male,32288,Canada,Employed,1,0,Console,Final Fantasy XIV,MMORPG,"Technical issues,Too grindy,Lack of innovation",2,2,PvE,4,7,Free-to-play,30,Yes,"Supporting devs,Exclusive content",Lack of friends,3,1,Yes,Yes
